Year,Month,Day,Hour[1-24],Minute,Source flags,Dry Bulb Temperature,Dew_Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity,Hour,Datetime
2018,9,25,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,19.6,80,101337,337,1360,401,199,124,142,18560,10445,16225,10711,110,1.4,7,7,777.7,578,9,999999999,68,0.139,0,88,0.09,0.0,0.0,16,2018-09-25 16:00:00
2018,9,25,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.9,19.9,83,101337,17,1360,401,99,120,67,7943,8092,7064,6718,122,1.2,8,8,777.7,531,9,999999999,70,0.139,0,88,0.09,0.0,0.0,17,2018-09-25 17:00:00
2018,9,25,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,20.2,87,101337,0,73,400,21,0,14,1491,2834,1134,1190,138,1.1,9,9,777.7,447,9,999999999,72,0.139,0,88,0.09,0.0,0.0,18,2018-09-25 18:00:00
2018,9,25,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,20.6,92,101367,0,0,398,0,0,0,0,0,0,0,101,0.8,9,9,777.7,268,9,999999999,76,0.139,0,88,0.09,0.0,0.0,19,2018-09-25 19:00:00
2018,9,25,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,20.6,91,101427,0,0,407,0,0,0,0,0,0,0,159,1.6,9,9,777.7,248,9,999999999,76,0.139,0,88,0.09,0.1,0.0,20,2018-09-25 20:00:00
2018,9,25,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.6,91,101487,0,0,410,0,0,0,0,0,0,0,120,2.4,9,9,777.7,200,9,999999999,76,0.139,0,88,0.09,0.1,0.0,21,2018-09-25 21:00:00
2018,9,25,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.5,90,101527,0,0,403,0,0,0,0,0,0,0,128,2.3,9,9,777.7,165,9,999999999,75,0.139,0,88,0.09,0.2,0.0,22,2018-09-25 22:00:00
2018,9,25,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.6,91,101507,0,0,409,0,0,0,0,0,0,0,143,2.1,9,9,777.7,124,9,999999999,76,0.139,0,88,0.09,0.1,0.0,23,2018-09-25 23:00:00
2018,9,26,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.8,92,101487,0,0,408,0,0,0,0,0,0,0,121,1.9,9,9,777.7,123,9,999999999,77,0.14,0,88,0.09,0.1,0.0,0,2018-09-26 00:00:00
2018,9,26,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,20.7,92,101435,0,0,409,0,0,0,0,0,0,0,113,1.6,9,9,777.7,76,9,999999999,76,0.14,0,88,0.09,0.1,0.0,1,2018-09-26 01:00:00
2018,9,26,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,20.5,92,101382,0,0,396,0,0,0,0,0,0,0,101,1.4,9,9,777.7,68,9,999999999,75,0.14,0,88,0.09,0.1,0.0,2,2018-09-26 02:00:00
2018,9,26,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.8,20.4,92,101330,0,0,401,0,0,0,0,0,0,0,97,1.1,9,9,777.7,71,9,999999999,74,0.14,0,88,0.09,0.1,0.0,3,2018-09-26 03:00:00
2018,9,26,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,20.3,92,101277,0,0,409,0,0,0,0,0,0,0,138,0.9,9,9,777.7,121,9,999999999,73,0.14,0,88,0.09,0.0,0.0,4,2018-09-26 04:00:00
2018,9,26,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.4,20.1,93,101287,0,0,413,0,0,0,0,0,0,0,76,0.9,10,10,777.7,155,9,999999999,72,0.14,0,88,0.09,0.0,0.0,5,2018-09-26 05:00:00
2018,9,26,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,20.0,93,101297,320,1360,411,0,0,0,0,0,0,0,106,0.8,10,10,777.7,116,9,999999999,71,0.14,0,88,0.09,0.0,0.0,6,2018-09-26 06:00:00
2018,9,26,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.9,20.6,93,101322,620,1361,405,112,147,68,25317,26677,15359,3778,59,0.9,10,10,777.7,138,9,999999999,76,0.14,0,88,0.09,0.0,0.0,7,2018-09-26 07:00:00
2018,9,26,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.7,21.3,92,101347,878,1361,397,317,400,117,45283,43558,21047,3825,282,0.9,9,9,777.7,243,9,999999999,81,0.14,0,88,0.09,0.0,0.0,8,2018-09-26 08:00:00
2018,9,26,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,20.8,84,101313,1077,1361,384,478,514,153,57602,43638,25262,3784,61,1.0,8,8,777.7,425,9,999999999,77,0.14,0,88,0.09,0.0,0.0,9,2018-09-26 09:00:00
2018,9,26,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.7,20.3,77,101278,1203,1361,393,571,487,186,62184,34000,29463,4645,52,1.1,7,7,777.7,529,9,999999999,73,0.14,0,88,0.09,0.0,0.0,10,2018-09-26 10:00:00
2018,9,26,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.7,20.4,73,101268,1247,1361,393,592,409,235,57667,23013,32798,5955,221,0.9,6,6,777.7,692,9,999999999,73,0.14,0,88,0.09,0.0,0.0,11,2018-09-26 11:00:00
2018,9,26,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,21.2,84,101218,1208,1361,405,479,227,272,50628,16954,32425,6518,97,1.7,8,8,777.7,709,9,999999999,80,0.14,0,88,0.09,0.0,0.0,12,2018-09-26 12:00:00
2018,9,26,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.5,21.4,83,101128,1086,1361,415,427,212,242,47656,17367,31283,6628,102,1.8,8,8,777.7,2016,9,999999999,81,0.14,0,88,0.09,0.0,0.0,13,2018-09-26 13:00:00
2018,9,26,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.2,21.0,78,101048,892,1361,407,406,226,225,46403,27071,28629,7693,102,1.6,7,7,777.7,2595,9,999999999,78,0.14,0,88,0.09,0.1,0.0,14,2018-09-26 14:00:00
2018,9,26,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.7,20.2,68,100958,637,1361,403,401,375,173,43436,43549,20273,9064,50,1.7,5,5,777.7,2385,9,999999999,72,0.14,0,88,0.09,0.2,0.0,15,2018-09-26 15:00:00
2018,9,26,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.0,20.7,77,100968,339,1361,380,343,475,112,30191,42639,12371,10374,101,1.3,7,7,777.7,3540,9,999999999,76,0.14,0,88,0.09,0.0,0.0,16,2018-09-26 16:00:00
2018,9,26,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,21.2,86,101028,19,1361,384,157,320,70,11966,24284,6259,7079,124,0.9,8,8,777.7,4067,9,999999999,80,0.14,0,88,0.09,0.0,0.0,17,2018-09-26 17:00:00
2018,9,26,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,20.8,87,101038,0,82,382,37,0,19,2154,7031,1359,1444,92,1.3,9,9,777.7,3970,9,999999999,77,0.14,0,88,0.09,0.0,0.0,18,2018-09-26 18:00:00
2018,9,26,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.5,90,101097,0,0,385,0,0,0,0,0,0,0,261,0.4,9,9,777.7,3606,9,999999999,75,0.14,0,88,0.09,0.0,0.0,19,2018-09-26 19:00:00
2018,9,26,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,20.7,94,101137,0,0,381,0,0,0,0,0,0,0,271,0.7,10,10,777.7,4130,9,999999999,76,0.14,0,88,0.09,0.0,0.0,20,2018-09-26 20:00:00
2018,9,26,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,20.9,95,101177,0,0,394,0,0,0,0,0,0,0,61,0.4,10,10,777.7,1740,9,999999999,78,0.14,0,88,0.09,0.0,0.0,21,2018-09-26 21:00:00
2018,9,26,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,20.9,95,101277,0,0,388,0,0,0,0,0,0,0,114,0.9,10,10,777.7,1220,9,999999999,78,0.14,0,88,0.09,0.0,0.0,22,2018-09-26 22:00:00
2018,9,26,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.9,21.0,95,101217,0,0,395,0,0,0,0,0,0,0,326,1.4,10,10,777.7,214,9,999999999,79,0.14,0,88,0.09,0.0,0.0,23,2018-09-26 23:00:00
2018,9,27,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,21.1,95,101157,0,0,393,0,0,0,0,0,0,0,17,1.8,10,10,777.7,196,9,999999999,79,0.14,0,88,0.09,0.0,0.0,0,2018-09-27 00:00:00
2018,9,27,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,20.8,95,101057,0,0,400,0,0,0,0,0,0,0,348,1.4,10,10,777.7,144,9,999999999,77,0.14,0,88,0.09,0.0,0.0,1,2018-09-27 01:00:00
2018,9,27,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,20.6,95,100987,0,0,397,0,0,0,0,0,0,0,331,0.9,10,10,777.7,324,9,999999999,76,0.14,0,88,0.09,0.0,0.0,2,2018-09-27 02:00:00
2018,9,27,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,20.5,96,100917,0,0,392,0,0,0,0,0,0,0,256,0.5,10,10,777.7,131,9,999999999,75,0.14,0,88,0.09,0.2,0.0,3,2018-09-27 03:00:00
2018,9,27,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,20.4,96,100912,0,0,398,0,0,0,0,0,0,0,314,0.6,10,10,777.7,1548,9,999999999,74,0.14,0,88,0.09,0.2,0.0,4,2018-09-27 04:00:00
2018,9,27,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,20.3,96,100907,5,23,383,0,0,0,0,0,0,0,46,0.6,10,10,777.7,2188,9,999999999,73,0.14,0,88,0.09,0.1,0.0,5,2018-09-27 05:00:00
2018,9,27,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,20.5,96,101007,326,1361,391,0,0,0,0,0,0,0,217,0.9,10,10,777.7,4040,9,999999999,75,0.14,0,88,0.09,0.0,0.0,6,2018-09-27 06:00:00
2018,9,27,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,21.1,95,101057,626,1361,390,136,227,68,27792,31994,16269,3892,241,1.1,10,10,777.7,3369,9,999999999,80,0.14,0,88,0.09,0.1,0.0,7,2018-09-27 07:00:00
2018,9,27,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,21.8,93,101108,883,1361,386,336,429,130,46078,40319,23012,4000,75,1.4,10,10,777.7,2702,9,999999999,85,0.14,0,88,0.09,0.5,0.0,8,2018-09-27 08:00:00
2018,9,27,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,21.6,88,101168,1082,1361,390,467,477,162,53404,33289,26101,3937,148,1.2,9,9,777.7,2802,9,999999999,83,0.14,0,88,0.09,0.6,0.0,9,2018-09-27 09:00:00
2018,9,27,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,21.5,83,101198,1207,1361,393,487,382,189,50629,21420,29196,4983,210,1.7,8,8,777.7,1393,9,999999999,82,0.14,0,88,0.09,0.1,0.0,10,2018-09-27 10:00:00
2018,9,27,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.7,21.3,77,101248,1252,1361,397,438,213,253,44099,10801,32575,6667,294,1.1,7,7,777.7,1326,9,999999999,80,0.14,0,88,0.09,1.3,0.0,11,2018-09-27 11:00:00
2018,9,27,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,21.2,86,101238,1211,1361,406,359,76,289,42039,8051,34434,7544,199,1.2,8,8,777.7,636,9,999999999,80,0.14,0,88,0.09,1.4,0.0,12,2018-09-27 12:00:00
2018,9,27,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,21.4,78,101138,1090,1361,411,389,125,281,45571,12523,36124,7902,185,1.5,7,7,777.7,720,9,999999999,81,0.14,0,88,0.09,0.5,0.0,13,2018-09-27 13:00:00
2018,9,27,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.7,21.4,82,101118,895,1361,403,421,195,266,39510,12009,32010,8136,145,1.3,8,8,777.7,952,9,999999999,81,0.14,0,88,0.09,0.1,0.0,14,2018-09-27 14:00:00
2018,9,27,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,21.4,86,101098,639,1361,401,267,112,187,23040,5475,20784,7660,129,1.1,8,8,777.7,877,9,999999999,81,0.14,0,88,0.09,0.0,0.0,15,2018-09-27 15:00:00
2018,9,27,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,21.4,91,101078,341,1361,409,118,26,106,12025,3197,11935,7831,214,0.9,9,9,777.7,357,9,999999999,81,0.14,0,88,0.09,1.0,0.0,16,2018-09-27 16:00:00
2018,9,27,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,21.2,92,101107,21,1361,412,73,53,64,6438,4273,6438,5891,97,1.0,9,9,777.7,424,9,999999999,80,0.14,0,88,0.09,0.4,0.0,17,2018-09-27 17:00:00
2018,9,27,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,21.0,93,101137,0,90,400,26,0,20,1729,2146,1729,1700,17,1.1,10,10,777.7,385,9,999999999,78,0.14,0,88,0.09,0.1,0.0,18,2018-09-27 18:00:00
2018,9,27,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,20.5,93,101227,0,0,402,0,0,0,0,0,0,0,242,0.7,10,10,777.7,388,9,999999999,75,0.14,0,88,0.09,0.1,0.0,19,2018-09-27 19:00:00
2018,9,27,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,20.8,95,101277,0,0,403,0,0,0,0,0,0,0,336,0.6,10,10,777.7,350,9,999999999,77,0.14,0,88,0.09,0.0,0.0,20,2018-09-27 20:00:00
2018,9,27,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,20.9,95,101307,0,0,401,0,0,0,0,0,0,0,307,0.3,10,10,777.7,408,9,999999999,78,0.14,0,88,0.09,0.0,0.0,21,2018-09-27 21:00:00
2018,9,27,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,20.7,95,101367,0,0,405,0,0,0,0,0,0,0,304,0.4,10,10,777.7,402,9,999999999,76,0.14,0,88,0.09,0.0,0.0,22,2018-09-27 22:00:00
2018,9,27,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,20.6,95,101367,0,0,395,0,0,0,0,0,0,0,263,0.3,10,10,777.7,266,9,999999999,76,0.14,0,88,0.09,0.0,0.0,23,2018-09-27 23:00:00
2018,9,28,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,20.7,95,101357,0,0,393,0,0,0,0,0,0,0,106,0.6,10,10,777.7,237,9,999999999,76,0.141,0,88,0.09,0.0,0.0,0,2018-09-28 00:00:00
2018,9,28,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,20.8,96,101337,0,0,399,0,0,0,0,0,0,0,94,0.3,10,10,777.7,222,9,999999999,77,0.141,0,88,0.09,0.0,0.0,1,2018-09-28 01:00:00
2018,9,28,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,21.0,96,101317,0,0,401,0,0,0,0,0,0,0,188,0.8,10,10,777.7,166,9,999999999,79,0.141,0,88,0.09,0.0,0.0,2,2018-09-28 02:00:00
2018,9,28,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,21.0,96,101287,0,0,399,0,0,0,0,0,0,0,127,0.6,10,10,777.7,139,9,999999999,79,0.141,0,88,0.09,0.0,0.0,3,2018-09-28 03:00:00
2018,9,28,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,21.1,95,101297,0,0,405,0,0,0,0,0,0,0,228,0.5,10,10,777.7,102,9,999999999,79,0.141,0,88,0.09,0.0,0.0,4,2018-09-28 04:00:00
2018,9,28,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.8,21.0,95,101357,11,48,402,0,0,0,0,0,0,0,215,0.9,10,10,777.7,119,9,999999999,78,0.141,0,88,0.09,0.0,0.0,5,2018-09-28 05:00:00
2018,9,28,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,20.8,95,101417,332,1362,403,0,0,0,0,0,0,0,229,1.4,10,10,777.7,128,9,999999999,77,0.141,0,88,0.09,0.0,0.0,6,2018-09-28 06:00:00
2018,9,28,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.3,21.0,93,101497,631,1362,399,68,18,62,13498,2508,13162,3573,238,1.4,10,10,777.7,135,9,999999999,79,0.141,0,88,0.09,0.1,0.0,7,2018-09-28 07:00:00
2018,9,28,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,21.3,90,101577,889,1362,406,153,43,132,25309,6844,21357,4777,241,1.3,9,9,777.7,158,9,999999999,81,0.141,0,88,0.09,0.1,0.0,8,2018-09-28 08:00:00
2018,9,28,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,21.5,87,101657,1087,1362,409,281,127,193,39300,13536,27412,5437,213,1.3,9,9,777.7,215,9,999999999,83,0.141,0,88,0.09,0.1,0.0,9,2018-09-28 09:00:00
2018,9,28,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.2,21.3,84,101677,1212,1362,398,418,226,237,50334,19307,30642,5500,127,1.8,8,8,777.7,439,9,999999999,81,0.141,0,88,0.09,0.1,0.0,10,2018-09-28 10:00:00
2018,9,28,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,20.8,84,101697,1256,1362,403,513,315,232,58527,25466,29952,4895,130,1.6,8,8,777.7,472,9,999999999,77,0.141,0,88,0.09,0.2,0.0,11,2018-09-28 11:00:00
2018,9,28,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.1,21.4,80,101668,1215,1362,400,576,406,203,62495,30967,30120,4813,144,2.1,7,7,777.7,499,9,999999999,82,0.141,0,88,0.09,0.1,0.0,12,2018-09-28 12:00:00
2018,9,28,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.0,20.9,74,101588,1093,1362,397,566,394,215,58874,31587,30882,5634,143,2.1,6,6,777.7,663,9,999999999,77,0.141,0,88,0.09,0.2,0.0,13,2018-09-28 13:00:00
2018,9,28,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,21.0,76,101544,897,1362,405,483,359,197,47634,25798,27533,6870,164,2.3,7,7,777.7,789,9,999999999,78,0.141,0,88,0.09,0.1,0.0,14,2018-09-28 14:00:00
2018,9,28,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.1,21.1,79,101501,642,1362,400,332,249,159,31145,14661,22395,8568,156,2.4,7,7,777.7,331,9,999999999,79,0.141,0,88,0.09,0.2,0.0,15,2018-09-28 15:00:00
2018,9,28,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,21.2,81,101458,344,1362,407,183,103,132,17150,7282,15729,10620,118,2.6,8,8,777.7,351,9,999999999,80,0.141,0,88,0.09,0.0,0.0,16,2018-09-28 16:00:00
2018,9,28,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,21.1,84,101481,23,1362,401,90,74,72,7380,5076,7380,7313,152,2.9,8,8,777.7,329,9,999999999,79,0.141,0,88,0.09,0.0,0.0,17,2018-09-28 17:00:00
2018,9,28,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.6,21.1,86,101504,0,99,406,22,0,17,1485,1894,1485,1445,149,3.1,8,8,777.7,301,9,999999999,79,0.141,0,88,0.09,0.0,0.0,18,2018-09-28 18:00:00
2018,9,28,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.1,21.0,88,101527,0,0,402,0,0,0,0,0,0,0,110,3.4,9,9,777.7,601,9,999999999,79,0.141,0,88,0.09,0.1,0.0,19,2018-09-28 19:00:00
2018,9,28,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.0,20.9,88,101587,0,0,400,0,0,0,0,0,0,0,99,2.5,9,9,777.7,252,9,999999999,78,0.141,0,88,0.09,0.1,0.0,20,2018-09-28 20:00:00
2018,9,28,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.8,20.6,87,101622,0,0,406,0,0,0,0,0,0,0,136,2.1,9,9,777.7,333,9,999999999,76,0.141,0,88,0.09,0.2,0.0,21,2018-09-28 21:00:00
2018,9,28,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.6,20.3,87,101657,0,0,408,0,0,0,0,0,0,0,97,1.7,9,9,777.7,351,9,999999999,73,0.141,0,88,0.09,0.2,0.0,22,2018-09-28 22:00:00
2018,9,28,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,20.1,86,101657,0,0,409,0,0,0,0,0,0,0,125,2.2,8,8,777.7,343,9,999999999,72,0.141,0,88,0.09,0.2,0.0,23,2018-09-28 23:00:00
2018,9,29,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.5,19.9,85,101657,0,0,414,0,0,0,0,0,0,0,82,2.7,8,8,777.7,335,9,999999999,70,0.141,0,88,0.09,0.3,0.0,0,2018-09-29 00:00:00
2018,9,29,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.4,20.0,86,101617,0,0,408,0,0,0,0,0,0,0,114,2.3,8,8,777.7,335,9,999999999,71,0.141,0,88,0.09,0.3,0.0,1,2018-09-29 01:00:00
2018,9,29,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,20.0,87,101577,0,0,413,0,0,0,0,0,0,0,89,1.9,9,9,777.7,322,9,999999999,71,0.141,0,88,0.09,0.2,0.0,2,2018-09-29 02:00:00
2018,9,29,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,19.7,87,101517,0,0,408,0,0,0,0,0,0,0,96,1.5,9,9,777.7,384,9,999999999,69,0.141,0,88,0.09,0.1,0.0,3,2018-09-29 03:00:00
2018,9,29,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,19.7,88,101507,0,0,403,0,0,0,0,0,0,0,103,2.3,9,9,777.7,165,9,999999999,69,0.141,0,88,0.09,0.1,0.0,4,2018-09-29 04:00:00
2018,9,29,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,19.6,86,101537,17,72,403,0,0,0,0,0,0,0,88,2.1,8,8,777.7,171,9,999999999,68,0.141,0,88,0.09,0.1,0.0,5,2018-09-29 05:00:00
2018,9,29,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.5,19.4,88,101557,338,1363,401,0,0,0,0,0,0,0,100,1.4,9,9,777.7,230,9,999999999,67,0.141,0,88,0.09,0.1,0.0,6,2018-09-29 06:00:00
2018,9,29,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.1,19.9,87,101617,637,1363,402,92,64,73,18927,8232,16812,3795,96,1.7,9,9,777.7,209,9,999999999,71,0.141,0,88,0.09,0.1,0.0,7,2018-09-29 07:00:00
2018,9,29,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,19.8,81,101657,894,1363,394,225,137,156,33281,14097,26369,4908,93,2.1,8,8,777.7,202,9,999999999,70,0.141,0,88,0.09,0.1,0.0,8,2018-09-29 08:00:00
2018,9,29,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.5,20.0,76,101648,1092,1363,391,363,213,221,46354,18221,32096,5940,112,2.0,7,7,777.7,282,9,999999999,71,0.141,0,88,0.09,0.1,0.0,9,2018-09-29 09:00:00
